Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1976","1976","100 g/ha","103859","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1976","1976","t","176561","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1977","1977","ha","17000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1977","1977","100 g/ha","103081","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1977","1977","t","175237","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1978","1978","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1978","1978","100 g/ha","95351","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1978","1978","t","152561","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1979","1979","ha","17000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1979","1979","100 g/ha","96579","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1979","1979","t","164184","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1980","1980","ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1980","1980","100 g/ha","105514","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1980","1980","t","211027","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1981","1981","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1981","1981","100 g/ha","103669","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1981","1981","t","165871","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1982","1982","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1982","1982","100 g/ha","105979","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1982","1982","t","169566","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1983","1983","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1983","1983","100 g/ha","102409","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1983","1983","t","163854","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1984","1984","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1984","1984","100 g/ha","105341","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1984","1984","t","168545","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1985","1985","ha","12800","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1985","1985","100 g/ha","106503","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1985","1985","t","136324","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1986","1986","ha","12000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1986","1986","100 g/ha","122610","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1986","1986","t","147132","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1987","1987","ha","12500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1987","1987","100 g/ha","135485","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1987","1987","t","169356","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1988","1988","ha","12500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1988","1988","100 g/ha","123970","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1988","1988","t","154962","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1989","1989","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1989","1989","100 g/ha","131344","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1989","1989","t","170747","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1990","1990","ha","13021","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1990","1990","100 g/ha","111614","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1990","1990","t","145332","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1991","1991","ha","14546","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1991","1991","100 g/ha","108002","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1991","1991","t","157100","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1992","1992","ha","15000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1992","1992","100 g/ha","111362","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1992","1992","t","167043","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1993","1993","ha","16921","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1993","1993","100 g/ha","103772","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1993","1993","t","175591","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1994","1994","ha","14000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1994","1994","100 g/ha","99491","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1994","1994","t","139287","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1995","1995","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1995","1995","100 g/ha","99010","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1995","1995","t","158416","A","Official figure",""
