Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1992","1992","kg/ha","2.581","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1993","1993","t","44171.9767","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","3.2158","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1993","1993","t","10071.6355","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","0.7332","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1993","1993","t","34096.9716","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","2.4823","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1994","1994","t","43989.6245","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","3.1958","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1994","1994","t","10061.578","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","0.731","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1994","1994","t","33482.2772","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","2.4324","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1995","1995","t","46244.6613","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","3.3462","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1995","1995","t","10604.3179","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","0.7673","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1995","1995","t","35004.7598","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","2.5329","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1996","1996","t","46963.955","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","3.357","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1996","1996","t","10761.0866","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","0.7692","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1996","1996","t","35431.7235","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","2.5326","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1997","1997","t","47605.1277","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","3.3895","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1997","1997","t","10915.5958","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","0.7772","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1997","1997","t","35802.3312","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","2.5491","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1998","1998","t","48048.2672","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","3.4174","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1998","1998","t","11040.44","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","0.7852","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1998","1998","t","36186.4709","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","2.5737","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","1999","1999","t","46833.0236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","3.3144","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","1999","1999","t","10736.2767","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","0.7598","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","1999","1999","t","35273.9013","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","2.4964","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","2000","2000","t","48400.2605","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","3.4092","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","2000","2000","t","11021.075","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","0.7763","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","2000","2000","t","36696.3507","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","2.5848","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","2001","2001","t","49590.5583","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","3.5208","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","2001","2001","t","11304.848","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","0.8026","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","2001","2001","t","37176.3865","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","2.6394","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","2002","2002","t","50213.2293","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","3.5612","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","2002","2002","t","11586.4354","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","0.8217","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","2002","2002","t","36736.0866","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","2.6054","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","2003","2003","t","49561.1115","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2003","2003","kg/ha","3.5401","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","2003","2003","t","11456.4486","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2003","2003","kg/ha","0.8183","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","2003","2003","t","36186.361","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2003","2003","kg/ha","2.5847","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5062","Manure applied to Soils","2004","2004","t","49356.6083","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2004","2004","kg/ha","3.6079","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5062","Manure applied to Soils","2004","2004","t","11421.7869","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2004","2004","kg/ha","0.8349","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5062","Manure applied to Soils","2004","2004","t","35934.557","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2004","2004","kg/ha","2.6268","E","Estimated value",""
